words,tags_encoding
"['今', '天', '小', '编', '就', '给', '大', '家', '介', '绍', '一', '款', '', '海', '尔', '', 'Z', 'W', '1', '8', '0', '0', '-', '2', '7', '2', '', '吸', '尘', '器']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['海', '尔', '吸', '尘', '器', 'Z', 'W', '1', '8', '0', '0', '-', '2', '7', '2', '外', '观', '设', '计', '个', '性', '时', '尚']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['海', '尔', '吸', '尘', '器', 'Z', 'W', '1', '8', '0', '0', '-', '2', '7', '2', '内', '部', '采', '用', '1', '8', '0', '0', 'W', '的', '大', '功', '率', '设', '计']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['\\', 'n', '\\', 'n', '今', '天', '上', '午', '', '马', '化', '腾', '', '总', '裁', '提', '到', '了', 'A', 'p', 'p', '化']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['S', 'N', 'S', '作', '为', '一', '个', '平', '台']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['微', '博', '作', '为', '一', '个', '平', '台', '的', '时', '候']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['很', '多', '互', '联', '网', '应', '用', '就', '可', '以', '作', '为', '一', '个', '内', '化', '的', 'A', 'p', 'p', '的', '形', '式', '嵌', '入', '到', 'S', 'N', 'S', '或', '手', '机', '平', '台', '里', '面']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['则', '其', '相', '对', '应', '行', '权', '期', '所', '获', '授', '的', '但', '尚', '未', '行', '权', '的', '股', '票', '期', '权', '即', '被', '取', '以', '上', '授', '予', '对', '象', '及', '获', '授', '数', '量', '与', '公', '司', '', '2', '0', '1', '2', '', '年', '', '6', '', '月', '', '4', '', '日', '在', '中', '国', '证', '监', '会', '指', '定', '创', '业', '板', '日', '在', '同', '网', '站', '发', '布', '的', '《', '关', '于', '向', '激', '励', '对', '象', '授', '予', '股', '票', '期', '权', '的', '公', '告', '》', '中', '确', '定', '的', '授', '予', '对', '象', '及', '公', '司', '高', '层', '管', '理', '人', '员', '及', '员', '工', '的', '积', '极', '性']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['8', '月', '2', '0', '日']","['O', 'O', 'O', 'O', 'O']"
"['新', '浪', '乐', '居', '组', '织', '的', '融', '创', '理', '想', '里', '', '(', '论', '坛', '', '相', '册', '', '户', '型', '', '样', '板', '间', '', '点', '评', '', '地', '图', '搜', '索', ')', '', 'V', '团', '购', '第', '一', '拨', '看', '房', '团', '顺', '利', '结', '束']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['从', '宜', '兴', '赶', '来', '看', '房']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['更', '有', '网', '友', '首', '次', '来', '到', '融', '创', '理', '想', '里', '售', '楼', '处', '看', '房', '便', '当', '场', '下', '定']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['\\', 'n', '\\', 'n', '当', '天', '下', '午', '1']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['4', '0', '多', '位', '新', '浪', '网', '友', '冒', '着', '炎', '热', '的', '天', '气', '在', '太', '湖', '广', '场', '集', '结']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['团', '购', '融', '创', '理', '想', '里', '的', '高', '性', '价', '比', '青', '年', '公', '寓']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['\\', 'n', '\\', 'n', '融', '创', '理', '想', '里', '有', '理', '想', '的', '交', '通', '配', '套']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['项', '目', '距', '离', '轻', '轨', '1', '号', '线', '锡', '北', '运', '河', '站', '仅', '百', '米', '之', '遥', '一', '路', '之', '隔', '即', '是', '无', '锡', '顶', '尖', '学', '校', '―', '―', '锡', '山', '高', '级', '中', '学', '实', '验', '学', '校']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['另', '外', '万', '达', '广', '场']","['O', 'O', 'O', 'O', 'O', 'O']"
"['乐', '购', '超', '市']","['O', 'O', 'O', 'O']"
"['华', '美', '达', '酒', '店', '广', '场']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['亿', '仁', '医', '院']","['O', 'O', 'O', 'O']"
"['好', '得', '家', '建', '材', '市', '场']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['明', '发', '商', '业', '广', '场', '等', '城', '市', '生', '活', '配', '套', '环', '伺', '左', '右']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['福', '克', '斯', '系', '列', '还', '将', '引', '入', '一', '款', 'S', 'T', '高', '性', '能', '版', '本']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['该', '车', '将', '与', '', '高', '尔', '夫', 'G', 'T', 'I', '', '直', '接', '竞', '争']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['将', '搭', '载', '蒙', '迪', '欧', '上', '所', '使', '用', '的', '2', '.', '0', 'T', '发', '动', '机']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['匹', '配', 'P', 'o', 'w', 'e', 'r', 's', 'h', 'i', 'f', 't', '', '6', '挡', '双', '离', '合', '变', '速', '箱']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', '0', '0', '马', '力', '版', '本', '的', '发', '动', '机', '也', '可', '能', '成', '为', '国', '产', '福', '克', '斯', 'S', 'T', '所', '采', '用', '的', '动', '力', '配', '置']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['大', '体', '的', '日', '程', '在', '今', '年', '年', '末', '或', '明', '年', '年', '初']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['6', '.', '', '陪', '同', '：', '欧', '洲', '境', '内', '中', '文', '陪', '同', '；', '', '7', '.', '', '餐', '食', '：', '行', '程', '中', '安', '排', '的', '午']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['', '(', '责', '任', '编', '辑', '：', '袁', '于', '评', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O']"
"['株', '洲', '网', '讯']","['O', 'O', 'O', 'O']"
"['株', '洲', '晚', '报', '', '记', '者', '', '刘', '玺', '', '通', '讯', '员', '', '周', '捷']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name']"
"['前', '日']","['O', 'O']"
"['在', '天', '元', '区', '劳', '动', '监', '察', '大', '队', '的', '监', '督', '下']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['结', '清', '了', '一', '年', '多', '前', '欠', '下', '的', '工', '资', '款']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['', '', '', '', '', '天', '元', '区', '劳', '动', '监', '察', '大', '队', '大', '队', '长', '张', '正', '根', '表', '示']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['', '', '', '', '', '农', '民', '工', '谭', '庆', '成', '介', '绍']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['他', '2', '0', '1', '0', '年', '在', '广', '洋', '工', '地', '务', '工']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '1', '月', '1', '7', '日', '向', '区', '劳', '动', '监', '察', '大', '队', '反', '映', '了', '情', '况']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['没', '想', '到', '短', '短', '3', '天', '时', '间']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['谭', '庆', '成', '说']","['B_person_name', 'M_person_name', 'E_person_name', 'O']"
"['新', '华', '0', '8', '网', '北', '京', '1', '1', '月', '2', '9', '日', '电', '', '', '银', '监', '会', '副', '主', '席', '蔡', '鄂', '生', '在', '接', '受', '和', '讯', '网', '独', '家', '访', '谈', '时', '表', '示']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['中', '国', '银', '行', '业', '实', '施', '巴', '塞', '尔', '协', '议', 'I', 'I', 'I', '是', '由', '国', '务', '院', '批', '准', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['全', '球', '银', '行', '业', '对', '于', '即', '将', '到', '来', '的', '2', '0', '1', '3', '年', '并', '不', '是', '那', '么', '期', '待', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['根', '据', '巴', '塞', '尔', '委', '员', '会', '此', '前', '的', '规', '定']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', '0', '1', '3', '年', '1', '月', '1', '日', '开', '始']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['巴', '塞', '尔', '协', '议', '成', '员', '国', '银', '行', '业', '必', '须', '开', '始', '实', '施', '《', '巴', '塞', '尔', '协', '议', 'Ⅲ', '》']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['并', '将', '于', '2', '0', '1', '9', '年', '全', '部', '落', '实']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['今', '年', '上', '半', '年']","['O', 'O', 'O', 'O', 'O']"
"['国', '务', '院', '常', '务', '会', '议', '通', '过', '新', '版', '《', '商', '业', '银', '行', '资', '本', '管', '理', '办', '法', '试', '行', '》']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '个', '被', '称', '为', '中', '国', '版', '的', '巴', '塞', '尔', '协', '议', 'I', 'I', 'I', '中', '明', '确', '规', '定']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['该', '办', '法', '将', '于', '2', '0', '1', '3', '年', '1', '月', '1', '日', '起', '实', '施']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['截', '至', '今', '年', '1', '0', '月']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['只', '有', '包', '括', '中', '国']","['O', 'O', 'O', 'O', 'O', 'O']"
"['日', '本']","['O', 'O']"
"['印', '度', '和', '瑞', '士', '在', '内', '的', '8', '个', '国', '家', '公', '布', '了', '最', '终', '的', '新', '资', '本', '金', '监', '管', '规', '定']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['主', '持', '人', '', '宋', '强', '：', '感', '谢', '侯', '秘', '书', '长', '为', '本', '届', '第', '三', '届', '北', '京', '国', '际', '电', '影', '节', '―', '电', '影', '与', '科', '技', '论', '坛', '致', '辞']","['O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '个', '主', '题', '进', '入', '我', '们', '今', '天', '的', '嘉', '宾', '演', '讲', '环', '节']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['一', '百', '多', '年', '的', '电', '影', '科', '技', '发', '展', '史']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', '0', '1', '2', '年']","['O', 'O', 'O', 'O', 'O']"
"['有', '这', '样', '一', '家', '的', '年', '轻', '的', '德', '国', '特', '效', '公', '司']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '强', '手', '如', '林', '的', '好', '莱', '坞', '特', '效', '工', '业', '内', '突', '围']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['同', '时', '获', '得', '奥', '斯', '卡', '最', '佳', '视', '觉', '特', '效', '奖', '和', '艾', '美', '奖', '最', '佳', '视', '觉', '效', '果', '奖']","['O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['那', '就', '是', '成', '立', '于', '2', '0', '0', '1', '年', 'P', 'I', 'X', 'O', 'M', 'O', 'N', 'D', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '今', '天', '有', '幸', '请', '来', '了', 'P', 'I', 'X', 'O', 'M', 'O', 'N', 'D', 'O', '公', '司', '的', '创', '始', '人', '兼', '首', '席', '执', '行', '官', '西', '罗', '•', '库', '泽', '先', '生']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['西', '罗', '•', '库', '泽', '先', '生', '将', '从', '视', '觉', '特', '效', '产', '业', '的', '激', '烈', '竞', '争', '引', '发', '更', '新', '更', '强', '的', '技', '术', '与', '工', '具', '开', '发']","['B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['激', '情', '无', '限', '!', '我', '刚', '报', '名', '参', '加', '了', '长', '安', '铃', '木', '锋', '驭']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['@', '长', '安', '铃', '木', '@', '流', '泪', '菲', '儿', '@', '天', '才', '小', '毛', '毛', '@', '寻', '找', '爱', '人', '的', '足', '迹', 'h', 't', 't', 'p']","['O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['李', '元', '伟', '如', '是', '说', '道', '：', '""', '男', '篮', '的', '奥', '运', '之', '旅', '终', '于', '结', '束', '了']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['尽', '管', '三', '年', '来', '邓', '华', '德', '给', '男', '篮', '带', '来', '了', '一', '些', '积', '极', '的', '东', '西']","['O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['但', '他', '的', '能', '力', '水', '平', '和', '境', '界', '还', '不', '足', '以', '率', '领', '中', '国', '男', '篮', '征', '战', '奥', '运', '会']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['中', '国', '篮', '球', '路', '在', '何', '方']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['希', '望', '伦', '敦', '奥', '运', '会', '的', '沉', '重', '经', '历', '给', '我', '们', '以', '深', '刻', '的', '启', '示']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['中', '国', '男', '篮', '输', '球', '是', '因', '为', '实', '力', '不', '济']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['不', '应', '该', '归', '罪', '于', '主', '教', '练', '邓', '华', '德']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['但', '李', '元', '伟', '却', '认', '为']","['O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O']"
"['邓', '华', '德', '难', '辞', '其', '咎', '：', '""', '球', '队', '没', '打', '好']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['【', '何', '炅', '情', '乱', '生', '变', '蓬', '头', '垢', '面', '亡', '命', '街', '头', '】', '都', '市', '悬', '疑', '爱', '情', '喜', '剧', '电', '影', '《', '完', '美', '假', '妻', '1', '6', '8', '#', '将', '于', '3', '月', '4', '日', '上', '映']","['O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['何', '炅', '分', '别', '与', '王', '学', '兵', '及', '片', '中', '一', '名', '身', '份', '不', '明', '的', '中', '年', '男', '性', '皆', '疑', '似']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['…', '我', '们', '的', '敬', '爱', '的', '何', '老', '师', '你', '这', '是', '怎', '么', '了']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O']"
"['本', '周']","['O', 'O']"
"['京', '京', '津', '津', '地', '区', '可', '购', '买', '的', '银', '行', '理', '财', '产', '品']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['较', '上', '周', '回', '升', '0', '.', '0', '3', '个', '百', '分', '点']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['本', '周', '产', '品', '预', '期', '收', '益', '率', '最', '高', '为', '5', '.', '4', '％']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['普', '益', '财', '富', '研', '究', '员', '曾', '韵', '佼', '表', '示']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['去', '年', '1', '1', '月']","['O', 'O', 'O', 'O', 'O']"
"['中', '国', '电', '子', '商', '务', '投', '诉', '与', '维', '权', '公', '共', '服', '务', '平', '台']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['h', 't', 't', 'p']","['O', 'O', 'O', 'O']"
"['该', '平', '台', '去', '年', '共', '接', '到', '投', '诉', '近', '1', '0', '万', '起']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['涉', '及', '淘', '宝', '网', '的', '投', '诉', '最', '多']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['对', '于', '淘', '宝', '网', '店', '家', '的', '投', '诉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['竞', '争', '对', '手', '的', '恶', '意', '投', '诉', '以', '及', '卖', '家', '对', '淘', '宝', '的', '投', '诉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['大', '部', '分', '卖', '家', '寄', '生', '于', '淘', '宝', '这', '个', '平', '台']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['对', '于', '淘', '宝', '设', '置', '的', '各', '种', '规', '则']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['去', '年']","['O', 'O']"
"['淘', '宝', '商', '城', '突', '然', '提', '高', '了', '商', '家', '的', '入', '驻', '门', '槛']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['G', 'o', 'o', 'g', 'l', 'e', '刚', '刚', '发', '布', '了', '一', '份', '名', '为', '《', '了', '解', '当', '代', '玩', '家', '》', '(', 'U', 'n', 'd', 'e', 'r', 's', 't', 'a', 'n', 'd', 'i', 'n', 'g', '', 't', 'h', 'e', '', 'M', 'o', 'd', 'e', 'r', 'n', '', 'G', 'a', 'm', 'e', 'r', ')', '的', '研', '究', '报', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
